Date,Low,Open,Volume,High,Close,Adjusted Close
20-05-2009,0.7099999785423279,0.8500000238418579,6300,0.8500000238418579,0.75,0.6856948137283325
26-08-2009,0.8700000047683716,0.8700000047683716,200,0.8700000047683716,0.8700000047683716,0.795405924320221
17-09-2009,0.7200000286102295,0.7300000190734863,3000,0.7400000095367432,0.7200000286102295,0.6582669615745544
09-11-2009,1.25,1.2599999904632568,10200,1.4800000190734863,1.4800000190734863,1.3531043529510498
15-12-2009,1.2000000476837158,1.2100000381469729,5600,1.2400000095367432,1.2400000095367432,1.1336820125579834
19-01-2010,1.149999976158142,1.2400000095367432,15400,1.3899999856948853,1.3899999856948853,1.27082097530365
07-04-2010,1.5,1.5,0,1.5,1.5,1.371389627456665
19-04-2010,1.440000057220459,1.440000057220459,2200,1.4500000476837158,1.440000057220459,1.3165339231491089
13-05-2010,1.7000000476837158,1.7000000476837158,200,1.7000000476837158,1.7000000476837158,1.5542415380477903
26-05-2010,1.5,1.5,3000,1.5,1.5,1.371389627456665
10-06-2010,1.399999976158142,1.4500000476837158,2100,1.4800000190734863,1.409999966621399,1.2891062498092651
29-07-2010,1.2799999713897705,1.2799999713897705,2800,1.2999999523162842,1.2799999713897705,1.1702524423599243
07-09-2010,1.340000033378601,1.440000057220459,26200,1.440000057220459,1.4299999475479126,1.3073914051055908
04-10-2010,1.4299999475479126,1.649999976158142,44800,1.649999976158142,1.4800000190734863,1.3531043529510498
07-10-2010,1.659999966621399,1.6799999475479126,2800,1.75,1.7200000286102295,1.572526454925537
05-11-2010,1.7000000476837158,1.7000000476837158,4400,1.8200000524520876,1.8200000524520876,1.6639528274536133
18-11-2010,1.850000023841858,1.850000023841858,700,1.9600000381469729,1.9600000381469729,1.7919492721557615
24-11-2010,1.75,1.870000004768372,6300,1.9299999475479128,1.919999957084656,1.7553787231445312
30-11-2010,1.870000004768372,1.899999976158142,3900,1.909999966621399,1.899999976158142,1.737093448638916
29-12-2010,1.9800000190734863,2.0,5000,2.0,2.0,1.8285194635391235
25-02-2011,2.039999961853028,2.039999961853028,100,2.039999961853028,2.039999961853028,1.865089535713196
16-03-2011,2.049999952316284,2.059999942779541,2100,2.069999933242798,2.049999952316284,1.874232292175293
27-05-2011,2.0299999713897705,2.0299999713897705,200,2.049999952316284,2.049999952316284,1.891997575759888
17-06-2011,1.950000047683716,1.9900000095367432,5800,2.049999952316284,2.049999952316284,1.891997575759888
20-07-2011,1.950000047683716,2.039999961853028,1500,2.049999952316284,2.049999952316284,1.891997575759888
09-09-2011,1.9600000381469729,2.009999990463257,600,2.0299999713897705,2.0199999809265137,1.864309787750244
14-09-2011,1.950000047683716,2.039999961853028,2700,2.039999961853028,2.039999961853028,1.882768154144287
26-09-2011,1.850000023841858,1.850000023841858,400,1.8799999952316284,1.8799999952316284,1.735100269317627
13-10-2011,1.7999999523162842,1.7999999523162842,1100,1.830000042915344,1.830000042915344,1.6889541149139404
21-10-2011,1.7699999809265137,1.7899999618530271,2500,1.8799999952316284,1.8799999952316284,1.735100269317627
26-10-2011,1.7899999618530271,1.8200000524520876,2700,1.8799999952316284,1.8799999952316284,1.735100269317627
15-12-2011,1.940000057220459,2.009999990463257,1700,2.009999990463257,2.0,1.8458514213562007
19-12-2011,1.9800000190734863,2.0,2300,2.0,1.9800000190734863,1.8273929357528689
27-02-2012,2.2100000381469727,2.2100000381469727,16700,2.2699999809265137,2.220000028610229,2.0488948822021484
09-03-2012,2.8399999141693115,2.8499999046325684,21400,2.9600000381469727,2.900000095367432,2.6764848232269287
11-04-2012,2.7799999713897705,2.819999933242798,3600,2.900000095367432,2.900000095367432,2.6967613697052
12-04-2012,2.8499999046325684,2.869999885559082,10500,3.0,2.930000066757202,2.724658727645874
28-12-2012,2.900000095367432,2.900000095367432,5700,2.9600000381469727,2.950000047683716,2.790718078613281
03-01-2013,3.0899999141693115,3.190000057220459,5500,3.319999933242798,3.200000047683716,3.027219772338867
18-01-2013,3.2799999713897705,3.299999952316284,2200,3.299999952316284,3.2799999713897705,3.1028995513916016
17-04-2013,3.119999885559082,3.380000114440918,7400,3.390000104904175,3.3399999141693115,3.1786372661590576
11-06-2013,3.819999933242798,3.900000095367432,2600,3.900000095367432,3.819999933242798,3.6354472637176514
03-07-2013,3.7200000286102295,3.809999942779541,7900,3.809999942779541,3.7799999713897705,3.597379684448242
08-07-2013,3.7100000381469727,3.880000114440918,3500,3.880000114440918,3.809999942779541,3.6259305477142334
17-07-2013,3.539999961853028,3.7300000190734863,8300,3.740000009536743,3.7100000381469727,3.530762195587158
24-07-2013,3.650000095367432,3.7100000381469727,3500,3.740000009536743,3.650000095367432,3.473660707473755
20-08-2013,3.7799999713897705,3.799999952316284,2000,3.799999952316284,3.799999952316284,3.616413831710816
18-09-2013,3.829999923706055,4.010000228881836,16800,4.03000020980835,4.03000020980835,3.8353021144866943
23-09-2013,3.900000095367432,4.0,15200,4.039999961853027,4.03000020980835,3.8353021144866943
03-10-2013,3.900000095367432,4.0,4000,4.0,4.0,3.806751012802124
08-10-2013,3.910000085830689,3.9800000190734863,12700,4.070000171661377,4.070000171661377,3.873369693756104
21-11-2013,4.050000190734863,4.050000190734863,15900,4.070000171661377,4.050000190734863,3.854336023330689
27-12-2013,3.990000009536743,4.019999980926514,5000,4.050000190734863,4.050000190734863,3.854336023330689
31-01-2014,3.910000085830689,4.0,11000,4.0,3.9700000286102295,3.778200387954712
21-02-2014,3.940000057220459,3.940000057220459,3600,3.9700000286102295,3.950000047683716,3.7591664791107178
26-02-2014,3.910000085830689,3.920000076293945,12500,3.9600000381469727,3.950000047683716,3.7591664791107178
29-04-2014,3.4600000381469727,3.490000009536743,18000,3.569999933242798,3.549999952316284,3.3967044353485107
08-05-2014,3.2300000190734863,3.400000095367432,5600,3.640000104904175,3.5899999141693115,3.4349770545959477
10-07-2014,3.920000076293945,3.920000076293945,2400,4.0,3.9700000286102295,3.7985680103302
28-07-2014,3.9600000381469727,3.9600000381469727,10100,4.070000171661377,4.070000171661377,3.8942503929138175
15-08-2014,3.950000047683716,4.110000133514404,17700,4.199999809265137,4.159999847412109,3.980363368988037
21-08-2014,4.070000171661377,4.159999847412109,5700,4.170000076293945,4.170000076293945,3.989932060241699
22-09-2014,3.700000047683716,3.75,4100,3.940000057220459,3.900000095367432,3.731590986251831
09-10-2014,4.0,4.0,1200,4.0,4.0,3.827272415161133
24-10-2014,3.829999923706055,3.829999923706055,2300,3.950000047683716,3.950000047683716,3.779431581497192
08-01-2015,3.920000076293945,3.920000076293945,2200,3.950000047683716,3.950000047683716,3.79901385307312
20-02-2015,3.9700000286102295,3.9700000286102295,700,3.990000009536743,3.990000009536743,3.8374853134155273
20-03-2015,3.920000076293945,3.9800000190734863,7500,4.079999923706055,3.950000047683716,3.79901385307312
25-03-2015,3.940000057220459,4.050000190734863,1100,4.050000190734863,3.940000057220459,3.789396524429321
17-04-2015,3.950000047683716,3.950000047683716,500,3.9600000381469727,3.9600000381469727,3.8278191089630127
27-05-2015,3.0899999141693115,3.190000057220459,24300,3.2699999809265137,3.130000114440918,3.0255236625671387
28-05-2015,3.200000047683716,3.200000047683716,16200,3.380000114440918,3.299999952316284,3.189849138259888
16-06-2015,3.5999999046325684,3.5999999046325684,8600,3.759999990463257,3.650000095367432,3.5281665325164795
11-09-2015,3.5,3.549999952316284,6000,3.5899999141693115,3.5899999141693115,3.4701688289642334
08-12-2015,4.699999809265137,4.829999923706055,13000,4.989999771118164,4.980000019073486,4.813772201538086
10-12-2015,4.559999942779541,4.880000114440918,3800,4.880000114440918,4.739999771118164,4.581782817840576
11-02-2016,4.489999771118164,4.489999771118164,2600,4.5,4.5,4.349793910980225
26-04-2016,4.239999771118164,4.550000190734863,5000,4.550000190734863,4.239999771118164,4.115269660949707
23-06-2016,3.9600000381469727,4.019999980926514,1100,4.039999961853027,3.9600000381469727,3.843506813049317
01-08-2016,4.21999979019165,4.21999979019165,0,4.21999979019165,4.21999979019165,4.095858097076416
09-08-2016,4.099999904632568,4.099999904632568,600,4.159999847412109,4.139999866485596,4.018211364746094
25-08-2016,3.3499999046325684,3.549999952316284,17700,3.700000047683716,3.490000009536743,3.3873329162597656
12-09-2016,3.3399999141693115,3.569999933242798,11700,3.569999933242798,3.359999895095825,3.2611570358276367
30-09-2016,3.240000009536743,3.319999933242798,3400,3.319999933242798,3.240000009536743,3.1446874141693115
19-10-2016,3.799999952316284,3.809999942779541,3200,4.050000190734863,3.950000047683716,3.833800792694092
08-11-2016,3.849999904632568,3.849999904632568,1100,3.9700000286102295,3.900000095367432,3.785271883010864
21-11-2016,4.0,4.0,600,4.0,4.0,3.8823299407958975
09-12-2016,3.75,3.900000095367432,1600,4.0,3.950000047683716,3.833800792694092
22-12-2016,3.670000076293945,3.950000047683716,1200,3.950000047683716,3.670000076293945,3.562037944793701
23-12-2016,3.9800000190734863,3.9800000190734863,900,3.9800000190734863,3.9800000190734863,3.862918376922608
29-03-2017,3.849999904632568,3.849999904632568,2700,3.849999904632568,3.849999904632568,3.7367424964904794
20-04-2017,3.650000095367432,3.700000047683716,3700,3.950000047683716,3.799999952316284,3.706840991973877
25-07-2017,3.5,3.650000095367432,3100,3.650000095367432,3.5,3.41419529914856
26-07-2017,3.5,3.5999999046325684,1500,3.650000095367432,3.5999999046325684,3.5117437839508057
24-08-2017,3.309999942779541,3.400000095367432,1900,3.400000095367432,3.400000095367432,3.316647291183472
20-09-2017,3.2100000381469727,3.25,2100,3.299999952316284,3.299999952316284,3.2190985679626465
15-11-2017,3.650000095367432,3.799999952316284,1000,3.799999952316284,3.650000095367432,3.560518264770508
21-12-2017,3.5999999046325684,3.5999999046325684,6300,4.0,3.849999904632568,3.755614995956421
11-01-2018,3.299999952316284,3.299999952316284,1900,3.3499999046325684,3.3499999046325684,3.267872810363769
21-05-2018,2.700000047683716,2.8499999046325684,1900,2.8499999046325684,2.700000047683716,2.6500160694122314
02-08-2018,2.359999895095825,2.359999895095825,900,2.650000095367432,2.650000095367432,2.600941896438598
03-08-2018,2.650000095367432,2.650000095367432,0,2.650000095367432,2.650000095367432,2.600941896438598
12-11-2018,3.0999999046325684,3.289999961853028,5600,3.4200000762939453,3.4200000762939453,3.356687068939209
28-11-2018,2.809999942779541,2.809999942779541,2400,2.8499999046325684,2.8499999046325684,2.797239065170288
10-12-2018,2.3399999141693115,2.3399999141693115,3100,2.4200000762939453,2.4200000762939453,2.375199556350708
08-01-2019,2.430000066757202,2.890000104904175,6200,2.890000104904175,2.650000095367432,2.600941896438598
23-01-2019,2.509999990463257,2.509999990463257,100,2.509999990463257,2.509999990463257,2.463533401489258
07-02-2019,2.559999942779541,2.559999942779541,12700,2.799999952316284,2.680000066757202,2.6303863525390625
14-02-2019,2.7300000190734863,2.740000009536743,2900,2.740000009536743,2.7300000190734863,2.6794605255126958
15-02-2019,2.7300000190734863,2.7300000190734863,300,2.7300000190734863,2.7300000190734863,2.6794605255126958
05-03-2019,2.8499999046325684,2.8499999046325684,200,2.8499999046325684,2.8499999046325684,2.797239065170288
06-03-2019,2.8499999046325684,2.8499999046325684,100,2.8499999046325684,2.8499999046325684,2.797239065170288
07-08-2019,2.369999885559082,2.369999885559082,1000,2.440000057220459,2.4100000858306885,2.384307861328125
28-08-2019,2.569999933242798,2.7699999809265137,1700,2.7799999713897705,2.569999933242798,2.542602062225342
03-09-2019,2.4100000858306885,2.4100000858306885,3400,2.650000095367432,2.609999895095825,2.5821754932403564
13-11-2019,1.5,1.7599999904632568,4700,1.7999999523162842,1.5,1.4840089082717896
06-12-2019,1.7000000476837158,1.7000000476837158,12000,2.0,1.9600000381469729,1.939105033874512
13-01-2020,1.8200000524520876,1.8200000524520876,2400,2.220000028610229,1.9800000190734863,1.9588918685913088
20-02-2020,2.2100000381469727,2.509999990463257,2900,2.5999999046325684,2.25,2.226013422012329
25-02-2020,2.25,2.319999933242798,2700,2.450000047683716,2.400000095367432,2.3744144439697266
03-03-2020,2.549999952316284,2.609999895095825,700,2.609999895095825,2.569999933242798,2.542602062225342
25-03-2020,2.119999885559082,2.299999952316284,1100,2.299999952316284,2.119999885559082,2.0973989963531494
01-05-2020,1.6200000047683716,1.6200000047683716,900,1.7999999523162842,1.7799999713897705,1.7610238790512085
24-07-2020,1.7699999809265137,1.8899999856948853,3200,1.8899999856948853,1.809999942779541,1.7907041311264038
07-08-2020,1.8200000524520876,1.8799999952316284,1900,1.940000057220459,1.850000023841858,1.8302778005599976
21-10-2020,2.109999895095825,2.109999895095825,1700,2.289999961853028,2.180000066757202,2.156759738922119
23-12-2020,2.069999933242798,2.0899999141693115,13000,2.109999895095825,2.0899999141693115,2.067718982696533
31-12-2020,2.049999952316284,2.0999999046325684,7800,2.140000104904175,2.059999942779541,2.038038969039917
14-01-2021,2.200000047683716,2.220000028610229,20100,2.289999961853028,2.220000028610229,2.196333408355713
05-03-2021,3.25,3.5899999141693115,104400,3.740000009536743,3.670000076293945,3.6308751106262207
29-04-2021,4.090000152587891,4.300000190734863,90300,4.349999904632568,4.179999828338623,4.1570329666137695
03-05-2021,3.9800000190734863,4.059999942779541,264900,4.230000019073486,4.21999979019165,4.196813106536865
04-05-2021,3.910000085830689,4.21999979019165,257000,4.25,4.059999942779541,4.037692546844482
05-05-2021,4.050000190734863,4.099999904632568,122300,4.320000171661377,4.079999923706055,4.057582378387451
16-06-2021,4.199999809265137,4.21999979019165,132500,4.269999980926514,4.25,4.226648330688477
02-07-2021,4.210000038146973,4.400000095367432,26500,4.460000038146973,4.389999866485596,4.365879058837891
30-07-2021,4.03000020980835,4.139999866485596,21000,4.230000019073486,4.090000152587891,4.067527770996094
22-09-2021,3.7300000190734863,3.829999923706055,20000,3.930000066757202,3.799999952316284,3.779120922088623
08-10-2021,4.329999923706055,4.389999866485596,19100,4.489999771118164,4.489999771118164,4.465329647064209
02-11-2021,4.119999885559082,4.260000228881836,17200,4.349999904632568,4.269999980926514,4.246538639068604
16-11-2021,4.150000095367432,4.25,17000,4.340000152587891,4.150000095367432,4.127198219299316
22-12-2021,3.039999961853028,3.059999942779541,14800,3.0999999046325684,3.0999999046325684,3.0829670429229736
28-12-2021,3.049999952316284,3.049999952316284,14200,3.200000047683716,3.130000114440918,3.112802505493164
10-01-2022,2.799999952316284,2.900000095367432,6900,2.900000095367432,2.859999895095825,2.844285726547241
08-03-2022,2.2100000381469727,2.390000104904175,12300,2.390000104904175,2.220000028610229,2.2078022956848145
31-05-2022,2.5299999713897705,2.609999895095825,12500,3.150000095367432,3.140000104904175,3.140000104904175
03-06-2022,2.799999952316284,3.009999990463257,1200,3.009999990463257,2.990000009536743,2.990000009536743
25-07-2022,2.9100000858306885,3.0,4000,3.059999942779541,3.0,3.0
29-07-2022,2.619999885559082,2.619999885559082,5900,2.940000057220459,2.9200000762939453,2.9200000762939453
15-08-2022,3.0,3.0999999046325684,16400,3.109999895095825,3.0999999046325684,3.0999999046325684
12-09-2022,2.950000047683716,3.009999990463257,11100,3.059999942779541,2.950000047683716,2.950000047683716
19-09-2022,3.039999961853028,3.039999961853028,1400,3.069999933242798,3.039999961853028,3.039999961853028
20-10-2022,2.700000047683716,2.700000047683716,1200,2.759999990463257,2.759999990463257,2.759999990463257
28-10-2022,2.950000047683716,3.059999942779541,2400,3.059999942779541,2.990000009536743,2.990000009536743
08-11-2022,2.880000114440918,3.130000114440918,800,3.130000114440918,2.880000114440918,2.880000114440918
